channel_id	vtuber_name	video_id	video_title	music_title
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	AgjgTQLddY0	ハロ／ハワユ 歌ってみた(生歌) - YuNi【サンキュー】	ハロ／ハワユ
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	pK9IxSy9yXQ	ラムのラブソング 歌ってみた(生歌) - YuNi 【うる星やつら】	ラムのラブソング
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	xb5ECqfmBVI	異邦人 歌ってみた(生歌) - YuNi 【久保田早紀】	異邦人
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	ScBOvBW1KWA	スーサイドパレヱド 歌ってみた(生歌)【ダークYuNi】	スーサイドパレヱド
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	LjkDJHk2KrE	シャルル 歌ってみた(生歌) - YuNi【息継ぎ必死】	シャルル
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	OdtLcNpsmwc	砂の惑星 歌ってみた(生歌) - YuNi【早口苦戦】	砂の惑星
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	McRFlW3gV1M	【ご存知、ないのですか!?】祝10周年！ 星間飛行 歌ってみた(生歌) - YuNi 【マクロスF / ランカ・リー】	星間飛行
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	Wn_DHMnQopI	【少しは分かるのです】Violet Snow 歌ってみた(生歌) - YuNi【ヴァイオレット・エヴァーガーデン】	Violet Snow
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	BxgZRlx_pDE	【ウエストがしんどい】エイリアンエイリアン 歌ってみた(生歌) - YuNi	エイリアンエイリアン
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	5bNokEpIYNQ	【メニアック】 sweets parade 歌ってみた(生歌) - YuNi【髏々宮カルタ/妖狐×僕SS】	sweets parade
UCHTnX0CSX_KObo5I9WuZ64g	YuNi	8yL88k4Aou0	【自己紹介】プラチナ 歌ってみた(生歌) - YuNi【カードキャプターさくら】	プラチナ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	MJ0IGsJCYTg	命に嫌われている 歌ってみた ♪春歌みこと♪【ウタゴエ放送部】	命に嫌われている
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	Mf4ttM8N2Co	乙女解剖 歌ってみた ♪春歌みこと♪【ウタゴエ放送部】	乙女解剖
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	Jn-O1E5goH8	シャルル 歌ってみた ♪音羽ララ♪【ウタゴエ放送部】	シャルル
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	uYeR4can8_w	【鬼滅の刃】紅蓮華 歌ってみた ♪春歌みこと♪【ウタゴエ放送部】	紅蓮華
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	1ihs19Plu6A	瞬き 歌ってみた ♪音羽ララ♪《ウタゴエ放送部》	瞬き
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	q5pxJ07KiVw	指切りげんまん《勾指起誓》 歌ってみた ♪春歌みこと♪《ウタゴエ放送部》	指切りげんまん《勾指起誓》
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	lwIiOezwzEY	《GReeeeN》愛唄 歌ってみた ♪春歌みこと♪《ウタゴエ放送部》	愛唄
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	1NbIq_G56s8	《あいみょん》今夜このまま 歌ってみた ♪春歌みこと♪《ウタゴエ放送部》	今夜このまま
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	8gu2pG0LqbY	《名曲》明日への扉 歌ってみた ♪音羽ララ♪《ウタゴエ放送部》	明日への扉
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	LwCKErRWkx0	《ユニゾン》オリオンをなぞる 歌ってみた ♪春歌みこと♪《TIGER & BUNNY》	オリオンをなぞる
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	7eWcKSrEcVE	《SAO 2期》IGNITE 歌ってみた ♪春歌みこと♪	IGNITE
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	OwVPjQrPAIs	《米津玄師》ピースサイン 歌ってみた ♪春歌みこと♪《僕のヒーローアカデミア》	ピースサイン
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	FALBXI0mkgs	《あいみょん》マリーゴールド 歌ってみた ♪春歌みこと♪《ウタゴエ放送部》	マリーゴールド
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	AvtkHQpywbc	《木村カエラ》リルラリルハ 歌ってみた ♪音羽ララ♪《ウタゴエ放送部》	リルラリルハ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	J7WcpLFxyw0	《マジカルミライ》グリーンライツ・セレナーデ 歌ってみた ♪音羽ララ♪《Omoi先輩》	グリーンライツ・セレナーデ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	nAVWzC-uXq0	《大塚愛》黒毛和牛上塩タン焼き680円 歌ってみた ♪音羽ララ♪《ブラックジャック ED》	大塚愛黒毛和牛上塩タン焼き680円
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	S_v8sZ8X3a0	《米津玄師》Lemon 歌ってみた ♪春歌みこと♪《アンナチュラル主題歌》	Lemon
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	7YlV6CtGkqQ	《2人でしっとり》星降る場所で  (up all night) 歌ってみた《音羽ララ ＆ 春歌みこと》	星降る場所で (up all night) (feat. Dazbee)
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	_JWc_4TL_e8	《ピクミン》愛のうた 歌ってみた ♪音羽ララ♪《懐かしの曲》	愛のうた
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	UWd97WkuqXo	《SAO 3期》ADAMAS 歌ってみた ♪春歌みこと♪《LiSA》	ADAMAS
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	bZFYFTAn0Iw	《YUI》LIFE 歌ってみた ♪音羽ララ♪《BLEACH 5th ED》	LIFE
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	-4oxhE8Mfzg	《VTuber》upd8参加の歌 歌ってみた ♪春歌みこと♪《ウタゴエ放送部》	upd8参加の歌
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	Qqb7BKRmL2s	《色づく世界の明日から》17才 歌ってみた ♪音羽ララ♪《ハルカトミユキ》	17才
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	Hc5Q7ktuAAM	《海獣の子供》海の幽霊 歌ってみた ♪春歌みこと♪《米津玄師》	海の幽霊
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	EN_ydAWVt2U	《ノゲノラ》This game 歌ってみた ♪春歌みこと♪《鈴木このみ》	This game
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	BbpsknFAi1o	《奇跡であふれて》アイネクライネ 歌ってみた ♪音羽ララ♪《米津玄師》	アイネクライネ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	ut5JJg4ToMs	《ルキ先輩とララで》ようこそジャパリパークへ 歌ってみた《けものフレンズ》	ようこそジャパリパークへ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	TPCXUKc7skk	《懐かし名曲》フレンズ 歌ってみた ♪音羽ララ♪	フレンズ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	DGSwd-rx9Bg	《可愛くポップに》そばかす 歌ってみた ♪音羽ララ♪	そばかす
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	bzJ5TinEwzU	《とある愛世》モザイクロール 歌ってみた ♪音羽ララ♪	モザイクロール
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	NBKpPmBZDzs	《エヴァ》魂のルフラン 歌ってみた ♪音羽ララ♪	魂のルフラン
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	qyq0tIgdfys	《デジモン》Butter-Fly 歌ってみた ♪音羽ララ♪	Butter-Fly
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	nxkk6VGSYxE	《声を枯らして》Just Be Friends 歌ってみた ♪音羽ララ♪	Just Be Friends
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	69nGHjYeFQ0	《ボカロ名曲》千本桜 歌ってみた ♪音羽ララ♪	千本桜
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	XAGQtGb7sVY	《ぴぽぱぽ》ハッピーシンセサイザ 歌ってみた ♪音羽ララ♪	ハッピーシンセサイザ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	2A7rZIjlC4k	《踊り付き》マトリョシカ 歌ってみた ♪音羽ララ♪	マトリョシカ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	TY3OwbGELEQ	《SAOその3》crossing field 歌ってみた ♪音羽ララ♪	crossing field
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	mqxDstnw5qQ	《操ってよ》からくりピエロ 歌ってみた ♪音羽ララ♪	からくりピエロ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	pZ9_d0uplTs	《恋しちゃったんだ》CHE.R.RY 歌ってみた ♪音羽ララ♪	CHE.R.RY
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	pnyujuOcjDE	《メーデー》ゴーストルール 歌ってみた ♪音羽ララ♪	ゴーストルール
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	B3hdPCixvVg	《SAOその2》INNOCENCE 歌ってみた ♪音羽ララ♪	INNOCENCE
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	lT32NkU89Pg	《早口がんばった》ドラマツルギー 歌ってみた ♪音羽ララ♪	ドラマツルギー
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	1gcbLH67LfA	《ララサンタより》クリスマスソング 歌ってみた ♪音羽ララ♪	クリスマスソング
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	6RN3KlYcIyg	《時かけ》ガーネット 歌ってみた ♪音羽ララ♪	ガーネット
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	YzFKmvsTaCY	《大好きだって言うため》いーあるふぁんくらぶ 歌ってみた ♪音羽ララ♪	いーあるふぁんくらぶ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	GC-TqiyCa0E	《アイちゃん先輩へ》future base 歌ってみた ♪音羽ララ♪	future base
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	gA_BlsjcgxU	《upd8参加》愛言葉Ⅲ 歌ってみた ♪音羽ララ♪	愛言葉Ⅲ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	WAsATIl_ohE	《心臓を投げたのだ》メリュー 歌ってみた ♪音羽ララ♪	メリュー
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	-g2BqC0SRP8	《EGOIST》Ghost of a smile 歌ってみた ♪音羽ララ♪	Ghost of a smile
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	9_tZkZ0-PXM	《初ボカロ》ロキ 歌ってみた ♪音羽ララ♪	ロキ
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	4H87N0osHoY	《猫の恩返し》風になる 歌ってみた ♪音羽ララ♪	風になる
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	ua08T2VC0j4	《まどマギ》コネクト 歌ってみた ♪音羽ララ♪	コネクト
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	4z4i-xJum8E	《SAO》Catch the Moment 歌ってみた ♪音羽ララ♪	Catch the Moment
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	OdnL3G0BOMs	《憧れの人》未練レコード 歌ってみた ♪音羽ララ♪	未練レコード
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	7V7L-9kECME	《一緒に踊ろ♪》気まぐれロマンティック 歌ってみた ♪音羽ララ♪	気まぐれロマンティック
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	0d030mevPYA	《蕩れ》君の知らない物語 歌ってみた ♪音羽ララ♪	君の知らない物語
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	5l0Vypq1les	《ずっとなかよし》secret base ～君がくれたもの～ 歌ってみた ♪音羽ララ♪	secret base ～君がくれたもの～
UC84RYorF7UcJzt_iAYXBisA	ウタゴエ放送部プロジェクト	aGBVp0DxBHM	《初投稿》ふわふわ時間 歌ってみた♪音羽ララ♪	ふわふわ時間
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	w6IgnKR3LHY	命のユースティティア - Neru / covered by ココツキ【歌ってみた】【MV】	命のユースティティア
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	Pl85zCoxabg	秒針を噛む - ずっと真夜中でいいのに。 / covered by ココツキ【歌ってみた】【MV】	秒針を噛む
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	umHhriJ8n7U	ヒバナ -  DECO*27/covered by ココツキ【歌ってみた】	ヒバナ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	QgouH0x07_Y	【女性2人で】心做し/covered by ココツキ【歌ってみた】(kokoronashi)	心做し
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	aQG-qc9YdTc	【女性2人で】3月9日 - レミオロメン/covered by ココツキ【歌ってみた】【オリジナルMV】	3月9日
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	mVVGhAjsKa4	ロキ - みきとP / covered by ココツキ【歌ってみた】【オリジナルMV】	ロキ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	8c68uV-MqEw	ゴーストルール - DECO*27/covered by ココツキ【歌ってみた】	ゴーストルール
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	RKpkYwiHKXQ	メリュー/covered by ココツキ【歌ってみた】	メリュー
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	ARTtJf3dp08	命のユースティティア/covered by ココツキ【ニコニコ超会議ver】【歌ってみた】	命のユースティティア
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	p5Ak71L6QVU	ヒバナ - DECO*27/covered by ココツキ【ニコニコ超会議ver】【歌ってみた】	ヒバナ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	9VKKxPkG27g	グリーンライツ・セレナーデ/covered by ココツキ【歌ってみた】 (マジカルミライ)	グリーンライツ・セレナーデ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	0xO-JLSnVdY	バレリーコ - みきとP/covered by ココツキ【歌ってみた】【オリジナルMV】	バレリーコ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	e7sQxNEm6mo	カワキヲアメク - 美波 / covered by ココツキ【歌ってみた】	カワキヲアメク
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	gZFraC_DgLA	アンドロイドガール - DECO*27/covered by ココツキ【歌ってみた/踊ってみた】	アンドロイドガール
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	JAqFUv0ZZlM	アイのシナリオ/covered by ココツキ【歌ってみた】	アイのシナリオ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	qSFnc7SHnmM	マリーゴールド - あいみょん/covered by ココツキ【歌ってみた】	マリーゴールド
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	9J9hRbYRt8o	心に穴が空いた - ヨルシカ/covered by ココツキ【歌ってみた】	心に穴が空いた
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	qYtSAgxr7YI	極楽浄土 - GARNiDELiA / covered by ココツキ【歌ってみた/踊ってみた】(Gokuraku Jodo)	極楽浄土
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	sl677BZ80TY	命に嫌われている。 - カンザキイオリ/covered by ココツキ【二人で歌ってみた】	命に嫌われている。
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	ZPNM8XRaYyk	六兆年と一夜物語 - KEMU VOXX/covered by ココツキ【歌ってみた】	六兆年と一夜物語
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	9OMrN0Of5g4	glow - keeno/covered by ココツキ【歌ってみた】	glow
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	AzyWRwAShis	夜咄ディセイブ - じん / covered by ココツキ【歌ってみた】	夜咄ディセイブ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	ZHy6zemNFlQ	プライド革命 - CHiCO with HoneyWorks/covered by ココツキ【歌ってみた】	プライド革命
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	ZjNsHd9lLaw	劣等上等 - Giga feat.鏡音リン・レン covered by ココツキ【歌ってみた/踊ってみた】	劣等上等
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	VOX1V58jY_s	クリスマスソング - back number / covered by ココツキ【歌ってみた】	クリスマスソング
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	nspVuQwfGUc	心拍数♯0822 - 蝶々P / covered by ココツキ【歌ってみた】	心拍数♯0822
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	5qJza4xwVVI	only my railgun - fripSide / covered by ココツキ【歌ってみた】 (とある科学の超電磁砲)	only my railgun
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	gJbvgoYB4rw	ハッピーシンセサイザ - Easy Pop / covered by ココツキ【3人で歌ってみた/踊ってみた】	ハッピーシンセサイザ
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	gWI-VUdZJTs	【マクロスF】ダイアモンドクレバス - シェリル・ノーム starring May'n 歌ってみた by ココツキ	ダイアモンドクレバス
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	kpKZWJcMvZA	ストリーミングハート - DECO*27/covered by ココツキ【歌ってみた】	ストリーミングハート
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	ZbHh_SEVY5k	VORACITY - MYTH&ROID/covered by ココツキ【歌ってみた】アニメ「オーバーロードⅢ」オープニングテーマ	VORACITY
UCH1B9AR8sfWJVf9zcu9rbGg	ココツキ	IBp1y0CXUks	拝啓ドッペルゲンガー - KEMU VOXX/covered by ココツキ【歌ってみた】	拝啓ドッペルゲンガー
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	eyJkLKYGaoU	【オリジナル曲】内緒のモンスター【周防パトラ / ハニスト】	内緒のモンスター
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	0Sy_VDoJyrI	【ハニスト】Happy Halloween 歌ってみた/HoneyStrap（周防パトラ・島村シャルロット・西園寺メアリ・堰代ミコ）【周防パトラ / ハニスト】	Happy Halloween
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	0Sy_VDoJyrI	【ハニスト】Happy Halloween 歌ってみた/HoneyStrap（周防パトラ・島村シャルロット・西園寺メアリ・堰代ミコ）【周防パトラ / ハニスト】	Happy Halloween
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	6As9AIORorw	【歌ってみた】堰代ミコ×周防パトラ　アニメ「ダンベル何キロ持てる？」OPお願いマッスル歌ってマッスルになろう！【周防パトラ / ハニスト】	お願いマッスル
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	GHKuqM46Z6Y	【オリジナル曲】ラムネ色クレーター/夏の思い出にしてね。【周防パトラ / ハニスト】	ラムネ色クレーター
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	8v1odnlanHM	【ハニストオリジナル曲】来たれ！甘い組【周防パトラ / ハニスト】	来たれ！甘い組
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	8v1odnlanHM	【ハニストオリジナル曲】来たれ！甘い組【周防パトラ / ハニスト】	来たれ！甘い組
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	s8GMS1vFGyg	【オリジナル曲】レインボーバルーン【周防パトラ / ハニスト】	レインボーバルーン
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	HXeLjafak8s	【ライブでコールしよう♪】はにーちょこぱるふぇ～HNSTすぺしゃる～【周防パトラ / ハニスト】	はにーちょこぱるふぇ～HNSTすぺしゃる～
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	HXeLjafak8s	【ライブでコールしよう♪】はにーちょこぱるふぇ～HNSTすぺしゃる～【周防パトラ / ハニスト】	はにーちょこぱるふぇ～HNSTすぺしゃる～
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	KDX2CeeWHVM	【オリジナル曲】ハートサーモグラフィー【周防パトラ / ハニスト】	ハートサーモグラフィー
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	Nk1jpG-ArCk	【クリスマスソング】HoneyChristmas【 ハニーストラップオリジナルソング】	HoneyChristmas
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	_a-rtXz3ygw	【オリジナル曲】シュガシュガ❤でびるず【堰代ミコ×周防パトラ / ハニスト】	シュガシュガ❤でびるず
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	1Iesadviuuo	【オリジナルソング】イヤイヤちゃんのうた【周防パトラ / ハニスト】	イヤイヤちゃんのうた
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	uxERYpcGIFs	【ハニスト全員コラボ】Honey Halloween歌ったよ！【 ハニーストラップオリジナルソング】	Honey Halloween
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	uxERYpcGIFs	【ハニスト全員コラボ】Honey Halloween歌ったよ！【 ハニーストラップオリジナルソング】	Honey Halloween
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	BIpYGhztCC4	【ざわ・・ざわ・・】颯爽と走るトネガワ君歌ってみた【周防パトラ / ハニスト】	颯爽と走るトネガワ君
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	NkPRsZh6wDo	【全部パトラ】カノンで肉食べたい歌ってみた【周防パトラ / ハニスト】	カノン
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	T5o7-9Bc_-g	【オリジナルソング / Vtuberの歌】ぶいちゅっばの歌作って歌ってみた♪【周防パトラ / ハニスト】	ぶいちゅっばの歌
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	mkjBx9kx7N4	【全美兎】シュガーソングとビターステップ歌ってみたらオリオンをなぞるになった【周防パトラ / ハニスト】	シュガーソングとビターステップ
UCeLzT-7b2PBcunJplmWtoDg	周防パトラ	71D8RTud9XU	あいあむなんばーわん！パトラちゃん様！  オリジナルソングつくって歌ってみた【周防パトラ / ハニスト】	あいあむなんばーわん！パトラちゃん様！
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	mj0MDD7G6rA	【歌ってみた】よっぱっぱの歌　オリジナル　作詞作曲:西園寺メアリ　編曲:周防パトラ【西園寺メアリ / ハニスト】	よっぱっぱの歌
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	usVldvvMJN0	【歌ってみた】YuNi / 透明声彩  ハニストで歌いました♪	透明声彩
UCwePpiw1ocZRSNSkpKvVISw	西園寺メアリ	vfwkTducvTo	【オリジナル曲】メアリサンバ　(short ver.)【西園寺メアリ / ハニスト】	メアリサンバ
UCYTz3uIgwVY3ZU-IQJS8r3A	島村シャルロット	LXw1wXPQH0E	【歌ってみた】Lemon / 米津玄師【島村シャルロット / ハニスト】	Lemon
UCYTz3uIgwVY3ZU-IQJS8r3A	島村シャルロット	8FscmQRU5mY	【歌ってみた】惑星ループ / 島村シャルロット ＆堰代ミコ【ハニスト】	惑星ループ
UC0Owc36U9lOyi9Gx9Ic-4qg	因幡はねる	DQKwOFsLILw	「黄色いラビリンス」因幡はねるオリジナルソング (short ver.)【因幡はねる / あにまーれ】	黄色いラビリンス
UC0Owc36U9lOyi9Gx9Ic-4qg	因幡はねる	4Pj3Xur2kGU	ハロ／ハワユ (hello / How are you) を50,000人記念に歌ってみたよ【因幡はねる / あにまーれ】	ハロ／ハワユ
UC0Owc36U9lOyi9Gx9Ic-4qg	因幡はねる	vkv2Zympksg	おねがいダーリン 歌ってみたよ【因幡はねる / あにまーれ】	おねがいダーリン
UC0Owc36U9lOyi9Gx9Ic-4qg	因幡はねる	j25TO8dJopI	【ねるらん】こちら、幸福安心委員会です。/うたたP 歌ってみたよ【因幡はねる＆日ノ隈らん / あにまーれ】	こちら、幸福安心委員会です。
UC0Owc36U9lOyi9Gx9Ic-4qg	因幡はねる	zuvwNhqXG9w	角田信朗の「よっしゃあ漢唄」を歌ってみたよ【因幡はねる / あにまーれ】	よっしゃあ漢唄
UCRvpMpzAXBRKJQuk-8-Sdvg	日ノ隈らん	tvTf6vlifSk	「わ～るどぴくにっく」オリジナル曲(short ver.)【日ノ隈らん / あにまーれ】	わ～るどぴくにっく
UCRvpMpzAXBRKJQuk-8-Sdvg	日ノ隈らん	-6d_pAK14eg	ハム太郎とっとこうた　歌ってみた【日ノ隈らん / あにまーれ】	ハム太郎とっとこうた
UC2kyQhzGOB-JPgcQX9OMgEw	宗谷 いちか	JLVT9TmMVps	【アレンジver】天気の子／RADWIMPS「グランドエスケープ」／Covered by 宗谷いちか【歌ってみた】	グランドエスケープ
UC2kyQhzGOB-JPgcQX9OMgEw	宗谷 いちか	q9ByzUd5bdY	米津玄師 「Flamingo」／Covered by 宗谷いちか【歌ってみた】	Flamingo
UC2kyQhzGOB-JPgcQX9OMgEw	宗谷 いちか	Ltfyza8DPvk	美波「カワキヲアメク」 ／Covered by 宗谷いちか【歌ってみた】	カワキヲアメク
UC2kyQhzGOB-JPgcQX9OMgEw	宗谷 いちか	3ghKacUpikE	「君と未来」オリジナル曲(short ver.)【宗谷いちか / あにまーれ】	君と未来
UC2kyQhzGOB-JPgcQX9OMgEw	宗谷 いちか	loP1wX6uq-o	【アコギver】Official髭男dism - Pretender／Covered by 宗谷いちか【歌ってみた】	Pretender
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	owU3o76peNI	ドラマツルギー - ふくやマスター MV	ドラマツルギー
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	mjchzZevEv4	【たみー×ぴろぱる×ふくやマスター】イこうぜ☆パラダイス【cover】	イこうぜ☆パラダイス
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	XVHgpUIpt8A	Vtuberがイケボで歌う スキマスイッチ / 奏(かなで)	奏
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	DPaCWBtF5b0	【VTuberが歌う】3月9日 / レミオロメン (covered by ぴろぱる＆ふくやマスター)	3月9日
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	MWhK0JbTgZ0	Vtuberがイケボで歌う シュガーソングとビターステップ/UNISON SQUARE GARDEN	シュガーソングとビターステップ
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	SGGqhl87Ke4	バーチャルねこ音楽コラボ月間#05 /Voice feat. ふくやマスター	Voice feat. ふくやマスター
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	K4nNQqCOnKw	月島きらり「バラライカ」　ふくやマスター	バラライカ
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	JZXWBUUFEgc	「#チャンネル登録だけでいいんです」ふくやマスターver.	#チャンネル登録だけでいいんです
UCXzcu59Cbu-hkpNNXnNiKDg	ふくやマスター	u_-NZ9L3Tis	メーベル / バルーン　ふくやマスター	メーベル
